   warning: git-2.43.0-1 is up to date -- reinstalling
   warning: glibc-2.39-1 is up to date -- reinstalling
   warning: gnupg-2.4.4-1 is up to date -- reinstalling
   warning: go-2:1.22.0-1 is up to date -- reinstalling
   warning: gpm-1.20.7.r38.ge82d1a6-5 is up to date -- reinstalling
   warning: grub-2:2.12-1 is up to date -- reinstalling
   error: target not found: gtk3-nocsd-git
   warning: gzip-1.13-2 is up to date -- reinstalling
   warning: hwdata-0.379-1 is up to date -- reinstalling
   error: target not found: kdeconnectconnect
   warning: less-1:643-1 is up to date -- reinstalling
   error: target not found: lib32-ncurses5-compat-libs
   warning: libtool-2.4.7+4+g1ec8fa28-7 is up to date -- reinstalling
   warning: libx11-1.8.7-1 is up to date -- reinstalling
   warning: libxext-1.3.6-1 is up to date -- reinstalling
   error: target not found: lightdm-webkit2-theme-glorious
   error: target not found: lineageos-devel
   warning: lm_sensors-1:3.6.0.r41.g31d1f125-2 is up to date -- reinstalling
   warning: lsof-4.99.0-1 is up to date -- reinstalling
   warning: lz4-1:1.9.4-2 is up to date -- reinstalling
   warning: make-4.4.1-2 is up to date -- reinstalling
